Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter
1664132259.5858362,55,1664146660,0,,42.338995,-71.085121,8.5,328231.22021474806,4689521.146566448,19,T
1664132260.5997527,56,1664146661,0,,42.338988666666665,-71.08511033333333,8.5,328232.08170831914,4689520.421749969,19,T
1664132261.5909991,57,1664146662,0,,42.338982,-71.08509916666667,8.4,328232.9834853228,4689519.658909416,19,T
1664132262.5934677,58,1664146663,0,,42.338975,-71.08508866666666,8.4,328233.8294336994,4689518.860401592,19,T
1664132263.5895596,59,1664146664,0,,42.338968333333334,-71.08507833333333,8.3,328234.6625595989,4689518.09924469,19,T
1664132264.5921242,60,1664146665,0,,42.338961166666664,-71.08506816666667,8.3,328235.4805939433,4689517.282903378,19,T
1664132265.5865293,61,1664146666,0,,42.3389545,-71.085058,8.3,328236.29998990835,4689516.522083361,19,T
1664132266.5874872,62,1664146667,0,,42.33894733333333,-71.0850475,8.3,328237.14548524213,4689515.705068901,19,T
1664132267.584266,63,1664146668,0,,42.33894,-71.08503733333333,8.3,328237.96306635626,4689514.870220837,19,T
1664132268.5866897,64,1664146669,0,,42.338933833333336,-71.08502783333333,8.3,328238.7289030592,4689514.166269018,19,T
1664132269.5808215,65,1664146670,0,,42.3389275,-71.085018,8.3,328239.52174673165,4689513.443136876,19,T
1664132270.5893695,66,1664146671,0,,42.338921666666664,-71.085008,8.2,328240.32968227414,4689512.775189352,19,T
1664132271.588145,67,1664146672,0,,42.338915,-71.084998,8.2,328241.13534899097,4689512.014706609,19,T
1664132272.5900354,68,1664146673,0,,42.338908,-71.08498816666666,8.2,328241.9263779827,4689511.217546502,19,T
1664132273.5872862,69,1664146674,0,,42.33890133333333,-71.084979,8.3,328242.6633934842,4689510.458747284,19,T
1664132274.591537,70,1664146675,0,,42.338894333333336,-71.0849695,8.3,328243.426962202,4689509.662260694,19,T
1664132275.5851138,71,1664146676,0,,42.338887166666666,-71.08495966666666,8.4,328244.2175379392,4689508.846593801,19,T
1664132276.5845287,72,1664146677,0,,42.33888016666667,-71.0849495,8.4,328245.03602828365,4689508.048760746,19,T
1664132277.585424,73,1664146678,0,,42.33887333333333,-71.08493966666667,8.4,328245.82751196023,4689507.270108175,19,T
1664132278.5854294,74,1664146679,0,,42.33886666666667,-71.08493,8.5,328246.60571927635,4689506.510299421,19,T
1664132279.5868523,75,1664146680,0,,42.33886,-71.08491966666666,8.5,328247.4388480518,4689505.749144134,19,T
1664132280.5850303,76,1664146681,0,,42.33885316666667,-71.08490933333333,8.4,328248.2715232312,4689504.969481888,19,T
1664132281.584933,77,1664146682,0,,42.338846,-71.08489866666666,8.5,328249.13075170445,4689504.152132315,19,T
1664132282.5903325,78,1664146683,0,,42.338838833333334,-71.08488766666666,8.5,328250.01744103135,4689503.334109552,19,T
1664132283.5863702,79,1664146684,0,,42.33883183333333,-71.0848775,8.5,328250.8359326912,4689502.536277219,19,T
1664132284.5880208,80,1664146685,0,,42.3388245,-71.08486733333334,8.6,328251.65351700806,4689501.70143086,19,T
1664132285.5868647,81,1664146686,0,,42.338817166666665,-71.08485716666667,8.6,328252.47110152,4689500.8665846065,19,T
1664132286.5939343,82,1664146687,0,,42.33881016666667,-71.0848465,8.6,328253.3307847567,4689500.067742645,19,T
1664132287.5834591,83,1664146688,0,,42.338803666666664,-71.08483683333333,8.6,328254.1094474583,4689499.326441842,19,T
1664132288.5868437,84,1664146689,0,,42.33879733333333,-71.08482733333334,8.6,328254.87483374774,4689498.603984838,19,T
1664132289.5864854,85,1664146690,0,,42.338791,-71.08481716666667,8.6,328255.695141545,4689497.880181361,19,T
1664132290.58915,86,1664146691,0,,42.33878433333334,-71.084806,8.6,328256.5969240421,4689497.117344035,19,T
1664132291.5867457,87,1664146692,0,,42.33877733333333,-71.08479583333333,8.6,328257.4154171895,4689496.31951252,19,T
1664132292.5906625,88,1664146693,0,,42.33877016666667,-71.08478533333333,8.7,328258.2609174622,4689495.502500775,19,T
1664132293.5890539,89,1664146694,0,,42.338763166666666,-71.08477516666666,8.8,328259.07941099326,4689494.704669468,19,T
