Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter
1666475064.7363672,1006,78265,0,GPS1_Frame,42.32741928100586,-71.09481811523438,35.099998474121094,327400.53125,4688255.5,19,T
1666475065.737954,1007,78266,0,GPS1_Frame,42.327449798583984,-71.09492492675781,34.70000076293945,327391.84375,4688259.0,19,T
1666475066.7382479,1008,78267,0,GPS1_Frame,42.327476501464844,-71.09503173828125,34.400001525878906,327383.125,4688262.5,19,T
1666475067.7386236,1009,78268,0,GPS1_Frame,42.32750701904297,-71.09513854980469,34.099998474121094,327374.6875,4688266.0,19,T
1666475068.7361355,1010,78269,0,GPS1_Frame,42.327537536621094,-71.0952377319336,33.79999923706055,327366.25,4688269.5,19,T
1666475069.7425835,1011,78270,0,GPS1_Frame,42.32756423950195,-71.09534454345703,33.5,327357.6875,4688272.5,19,T
1666475070.7431545,1012,78271,0,GPS1_Frame,42.327598571777344,-71.09545135498047,33.20000076293945,327348.96875,4688276.5,19,T
1666475071.7427568,1013,78272,0,GPS1_Frame,42.32763671875,-71.0955581665039,32.79999923706055,327340.28125,4688281.0,19,T
1666475072.7423072,1014,78273,0,GPS1_Frame,42.32767868041992,-71.09566497802734,32.400001525878906,327331.5,4688286.0,19,T
1666475073.7432747,1015,78274,0,GPS1_Frame,42.32772445678711,-71.09577941894531,31.899999618530273,327322.53125,4688291.5,19,T
1666475074.7387471,1016,78275,0,GPS1_Frame,42.32777404785156,-71.09589385986328,31.100000381469727,327313.1875,4688297.0,19,T
1666475075.7395692,1017,78276,0,GPS1_Frame,42.327823638916016,-71.09601593017578,29.799999237060547,327302.90625,4688302.5,19,T
1666475076.7386503,1018,78277,0,GPS1_Frame,42.3278694152832,-71.09614562988281,28.399999618530273,327292.59375,4688308.0,19,T
1666475077.7389786,1019,78278,0,GPS1_Frame,42.32791519165039,-71.09626770019531,26.899999618530273,327282.40625,4688313.5,19,T
1666475078.738745,1020,78279,0,GPS1_Frame,42.32795715332031,-71.09638977050781,25.700000762939453,327272.65625,4688318.5,19,T
1666475079.7443779,1021,78280,0,GPS1_Frame,42.327999114990234,-71.09650421142578,24.399999618530273,327263.28125,4688323.5,19,T
1666475080.7446787,1022,78281,0,GPS1_Frame,42.328041076660156,-71.09661865234375,23.299999237060547,327254.34375,4688328.0,19,T
1666475081.7467127,1023,78282,0,GPS1_Frame,42.32807540893555,-71.09671783447266,22.399999618530273,327246.0625,4688332.0,19,T
1666475082.7462153,1024,78283,0,GPS1_Frame,42.32810592651367,-71.0968017578125,21.799999237060547,327239.28125,4688335.5,19,T
1666475083.7399414,1025,78284,0,GPS1_Frame,42.328125,-71.09684753417969,21.799999237060547,327235.1875,4688338.0,19,T
1666475084.7449152,1026,78285,0,GPS1_Frame,42.32813262939453,-71.09687042236328,21.799999237060547,327233.3125,4688339.0,19,T
1666475085.746189,1027,78286,0,GPS1_Frame,42.3281364440918,-71.09687805175781,21.5,327232.75,4688339.0,19,T
1666475086.7462337,1028,78287,0,GPS1_Frame,42.3281364440918,-71.09687805175781,21.5,327232.75,4688339.0,19,T
1666475087.746738,1029,78288,0,GPS1_Frame,42.3281364440918,-71.09687805175781,21.5,327232.75,4688339.0,19,T
1666475088.7446373,1030,78289,0,GPS1_Frame,42.3281364440918,-71.09687805175781,21.5,327232.75,4688339.0,19,T
1666475089.7463129,1031,78290,0,GPS1_Frame,42.3281364440918,-71.09687805175781,21.5,327232.75,4688339.0,19,T
1666475090.745956,1032,78291,0,GPS1_Frame,42.3281364440918,-71.09687805175781,21.5,327232.75,4688339.0,19,T
1666475091.7461512,1033,78292,0,GPS1_Frame,42.3281364440918,-71.09687805175781,21.5,327232.75,4688339.0,19,T
1666475092.7452993,1034,78293,0,GPS1_Frame,42.3281364440918,-71.09687805175781,21.5,327232.75,4688339.0,19,T
1666475093.747131,1035,78294,0,GPS1_Frame,42.3281364440918,-71.09687805175781,21.5,327232.75,4688339.0,19,T
1666475094.7461123,1036,78295,0,GPS1_Frame,42.3281364440918,-71.09687805175781,21.5,327232.75,4688339.0,19,T
1666475095.747384,1037,78296,0,GPS1_Frame,42.3281364440918,-71.09687805175781,21.5,327232.75,4688339.0,19,T
1666475096.7454455,1038,78297,0,GPS1_Frame,42.3281364440918,-71.09688568115234,21.299999237060547,327232.5,4688339.5,19,T
1666475097.746062,1039,78298,0,GPS1_Frame,42.32815170288086,-71.09690856933594,21.100000381469727,327230.46875,4688341.0,19,T
1666475098.7462459,1040,78299,0,GPS1_Frame,42.328182220458984,-71.0969467163086,20.899999618530273,327227.25,4688344.5,19,T
